Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Jake Odorizzi","- - -",6,6,0,22,22,106.1,7.278997474514741,2.9623826931164645,1.1849530772465857,0.2920634920634921,0.69131833,0.31707317,0.09150327,92.19317620056498,4.40125428691589,4.11,4.27857529990588,4.697037894235114,1.2395076602697372,"Jake Odorizzi",6397,543606
"Brayan Bello","BOS",2,7,0,11,11,52.1,8.42675179710514,4.1273886353168034,0.17197452647153347,0.4,0.66954644,0.52941176,0.02439024,96.94133731617647,4.815286741202938,,2.9213481944726154,3.832720424813269,1.2271660566329956,"Brayan Bello",23920,678394
"José Urquidy","HOU",13,8,0,28,28,162.1,7.373716863478419,1.995893286355061,1.4969199647662956,0.2670940170940171,0.78244275,0.36105477,0.12272727,93.59323601973684,3.880903612357063,,4.430706196971798,4.274738649194828,1.2201626300811768,"Jose Urquidy",18413,664353
"Mitch White","- - -",0,6,0,18,18,79.2,6.891213939077301,3.5020923296950217,0.7907950421891984,0.3151750972762646,0.65647482,0.43678161,0.07526882,93.78165119924363,5.309623854698904,,3.9659875551372634,4.551858161325407,1.1218895614147186,"Mitch White",19225,669952
"Zach Eflin","PHI",3,5,0,13,13,68,7.411764705882353,1.9852941176470589,1.0588235294117647,0.2871287128712871,0.66395664,0.4354067,0.1025641,93.26400824652778,4.367647058823529,,3.833019236957326,4.0016782591448115,1.093169093132019,"Zach Eflin",13774,621107
"Austin Voth","BAL",4,4,0,17,17,76.1,7.899563845143137,2.475982697731431,1.061135441884899,0.28440366972477066,0.8131068,0.31555556,0.08737864,93.38159669929719,3.065502387667486,,3.8329550671406087,4.297733027468425,1.0853490829467773,"Austin Voth",15047,608723
"Dakota Hudson","STL",8,7,0,26,26,136.2,5.136585748185748,3.9512198062967294,0.5926829709445094,0.30303030303030304,0.7011259,0.53333333,0.07438017,91.60000189164649,4.543902777241239,,4.341699385844413,4.796270379769477,1.0757174491882324,"Dakota Hudson",19206,641712
"Eric Lauer","MIL",11,7,0,29,29,158.2,8.905462755825956,3.3466388700237673,1.5315127032312155,0.25961538461538464,0.79013906,0.33640553,0.140625,93.34455128205128,3.6869750262973704,4.02,4.498985712407519,4.078172191058323,1.073014497756958,"Eric Lauer",19316,641778
"Michael Kopech","CHW",5,9,0,25,25,119.1,7.918994750933717,4.2988828647925885,1.1312849644191023,0.2229299363057325,0.74193548,0.35670732,0.09433962,95.06400070621469,3.5446928885131874,3.94,4.495112624842111,4.833481928895812,1.0687549114227295,"Michael Kopech",17282,656629
"José Berríos","TOR",12,7,0,32,32,172,7.796511627906977,2.354651162790698,1.5174418604651163,0.32755298651252407,0.70895522,0.40295749,0.13488372,93.99330504966888,5.232558139534884,5.11,4.548477513291115,4.207078803122736,1.0604338645935059,"Jose Berrios",14168,621244
"Matt Manning","DET",2,3,0,12,12,63,6.857142857142857,2.7142857142857144,0.8571428571428571,0.25925925925925924,0.72072072,0.41025641,0.07692308,93.4759000365497,3.4285714285714284,3.97,3.7790976683298747,4.37384073989732,1.055405616760254,"Matt Manning",20369,666159
"Nathan Eovaldi","BOS",6,3,0,20,20,109.1,8.4786589310185,1.6463415400035923,1.7286586170037719,0.2984126984126984,0.75984991,0.47005988,0.17213115,95.91600396455223,3.868902619008442,4.31,4.301455447221358,3.4563798037881703,1.0397121906280518,"Nathan Eovaldi",9132,543135
"Dane Dunning","TEX",4,8,0,29,29,153.1,8.041304614566458,3.6391305554972293,1.1739130824184612,0.3129251700680272,0.74384236,0.53303965,0.15151515,88.96929931640625,4.460869713190152,4.49,4.4493875677509,4.028140345011275,0.9967694878578186,"Dane Dunning",19409,641540
"Michael Lorenzen","LAA",8,6,0,18,18,97.2,7.8327647090759465,4.0546076141099014,1.0136519035274754,0.26217228464419473,0.71302817,0.50180505,0.12359551,95.0475535781722,4.238907960205806,3.91,4.310383251286588,4.195224991826806,0.9954853057861328,"Michael Lorenzen",14843,547179
"Adrian Houser","MIL",6,10,0,21,21,100.2,5.990066376491986,4.201986861121243,0.7152318061482968,0.29012345679012347,0.60801144,0.46504559,0.08080808,94.39172475961539,4.827814691501003,,4.274682686654191,4.6974300912930245,0.9856098294258118,"Adrian Houser",12718,605288
"Walker Buehler","LAD",6,3,0,12,12,65,8.03076923076923,2.353846153846154,1.1076923076923078,0.31216931216931215,0.7486631,0.47959184,0.12698413,95.35381485027855,4.015384615384615,4.28,3.8047386939709007,3.639558270115119,0.983620822429657,"Walker Buehler",19374,621111
"Austin Gomber","COL",5,7,0,17,17,87.2,6.980988795668129,2.5665399984074,1.334600799171848,0.3271375464684015,0.6284153,0.41007194,0.125,91.18766750643225,5.7490495964325765,,4.412811267522958,4.241234281690135,0.9514113068580627,"Austin Gomber",16561,596295
"Spenser Watkins","BAL",4,6,0,20,20,95,5.494737283384406,2.4631580925516303,0.9473684971352424,0.284789644012945,0.70175439,0.43037975,0.08695652,91.59094390597149,4.168421387395067,,4.207167931686155,4.63077303365518,0.9407163262367249,"Spenser Watkins",17489,657093
"Chris Paddack","MIN",1,2,0,5,5,22.1,8.059701951422731,0.8059701951422731,0,0.35714285714285715,0.64285714,0.44117647,0,93.47863898026316,4.029850975711366,3.1,1.7243712211404045,3.1826456423959955,0.9233657121658325,"Chris Paddack",20099,663978
"Ian Anderson","ATL",10,6,0,22,22,111.2,7.81791062580873,4.352238905089396,0.9671642011309769,0.3130699088145897,0.69843342,0.47941176,0.11650485,93.9263740904366,4.997015039176714,4.37,4.249744460400561,4.218204596467698,0.9200561046600342,"Ian Anderson",19951,666120
"Sean Manaea","SDP",8,9,0,28,28,153,8.882352941176471,2.9411764705882355,1.7058823529411764,0.29285714285714287,0.67319461,0.37923251,0.15343915,,5.0588235294117645,,4.622234923231836,3.986874252304532,0.9182849526405334,"Sean Manaea",15873,640455
"Tyler Wells","BAL",7,7,0,23,23,103.2,6.598070901412496,2.4308682268361825,1.3890675581921044,0.24584717607973422,0.72745902,0.36624204,0.10958904,93.69099626457727,4.2540193969633195,3.78,4.520791164830204,4.599253542747775,0.896977424621582,"Tyler Wells",20000,669330
"MacKenzie Gore","SDP",4,4,0,13,13,65.1,9.091837442502193,4.5459187212510965,0.8265306765911085,0.3107344632768362,0.74776786,0.36813187,0.08333333,94.82980380969101,4.2704084957207264,,3.984880049176045,4.422430038622373,0.8643560409545898,"MacKenzie Gore",22201,669022
"José Ureña","COL",3,8,0,17,17,89.1,6.0447764635670485,3.8283584269257975,1.0074627439278414,0.3205574912891986,0.66141732,0.50337838,0.12048193,96.01550695398352,5.138059994031991,,4.534072873650273,4.454266830246834,0.8590612411499023,"Jose Urena",11589,570632
"Andrew Heaney","LAD",3,3,0,14,14,64.2,13.500000530911496,2.505154737694917,1.809278421668551,0.2785714285714286,0.78947368,0.34899329,0.19117647,92.94701580668605,3.0618557905160095,,3.9784104171626855,2.921685418942714,0.8558582663536072,"Andrew Heaney",15423,571760
"Paul Blackburn","OAK",7,6,0,21,21,111.1,7.194611107128902,2.4251498113917647,1.2125749056958823,0.2896341463414634,0.74193548,0.47352941,0.13888889,91.66068892045455,4.284431333458785,4.14,4.208239434958747,3.8927893812734475,0.82904452085495,"Paul Blackburn",14739,621112
"Roansy Contreras","PIT",4,5,0,18,18,87.1,7.832061524838835,3.7099238801868166,1.2366412933956055,0.2619047619047619,0.74338086,0.34980989,0.10344828,95.66703080861582,3.812977321303117,,4.429224971482602,4.609257625393198,0.8071722984313965,"Roansy Contreras",22810,672710
"Jakob Junis","SFG",3,5,0,17,17,84,7.607142857142857,2.0357142857142856,1.2857142857142858,0.3127413127413127,0.69556452,0.41635688,0.12903226,92.389892578125,4.821428571428571,,4.100526239758446,3.882363794140873,0.8027675747871399,"Jakob Junis",13619,596001
"Trevor Rogers","MIA",4,11,0,23,23,107,8.915888486194682,3.7850469988562323,1.2616823329520774,0.3300653594771242,0.66896552,0.4200627,0.13157895,94.57017490215264,5.467290109459002,4.84,4.355421744497477,4.1102078209499515,0.7989967465400696,"Trevor Rogers",22286,669432
"Lance McCullers Jr.","HOU",4,2,0,8,8,47.2,9.440559944236059,4.153846375463866,0.7552447955388847,0.2773109243697479,0.88014981,0.5,0.10526316,93.33606896033653,2.265734386616654,3.57,3.4900533994326506,3.5792989430140354,0.7954142093658447,"Lance McCullers Jr.",14120,621121
"Patrick Corbin","WSN",6,19,0,31,31,152.2,7.5458520311815045,2.8886464806866696,1.5917031628273486,0.3645418326693227,0.64417178,0.44190476,0.15606936,92.08136837121212,6.307860682315789,6.41,4.8351385400319025,4.2135483690383255,0.7800325751304626,"Patrick Corbin",9323,571578
"Zach Plesac","CLE",3,12,0,24,24,130.2,6.887755638259237,2.61734714253851,1.308673571269255,0.2903225806451613,0.68897638,0.39856802,0.11801242,92.16769125683061,4.339286052103319,,4.459369882033903,4.393090341445071,0.7695543169975281,"Zach Plesac",19979,668676
"Daniel Lynch IV","KCR",4,13,0,27,27,131.2,8.339241150616312,3.554430654361051,1.4354431488765784,0.335,0.72836802,0.41486811,0.13548387,94.15439908420552,5.1265826745592085,5.07,4.6314184607918625,4.300714062686348,0.7647572159767151,"Daniel Lynch IV",21537,663738
"Bailey Falter","PHI",6,3,0,16,16,76.2,8.334782885171073,1.7608696236276917,1.6434783153858454,0.2971698113207547,0.80357143,0.32300885,0.14285714,91.57181826117318,3.7565218637390756,,4.455909307097669,3.974294529225135,0.7574684619903564,"Bailey Falter",20070,663559
"Garrett Whitlock","BOS",1,1,0,9,9,39,8.76923076923077,2.076923076923077,1.1538461538461537,0.3153153153153153,0.69767442,0.44827586,0.11111111,,4.153846153846154,,3.5996104888426954,3.64106236520486,0.7515392303466797,"Garrett Whitlock",20191,676477
"Bryce Elder","ATL",2,4,0,9,9,51.2,7.838710063255559,4.006451810108397,0.6967742278449386,0.25,0.82191781,0.50704225,0.08888889,91.28810600385275,2.7870969113797543,,3.828560069170506,4.111462467188231,0.7355947494506836,"Bryce Elder",27779,693821
"Kyle Bradish","BAL",4,7,0,23,23,117.2,8.490085719821117,3.5184139019078504,1.300283398531162,0.31097560975609756,0.70175439,0.45614035,0.14912281,,4.89518455917614,4.49,4.455207321714997,4.011259227113085,0.7007890939712524,"Kyle Bradish",24586,680694
"Connor Overton","CIN",1,0,0,4,4,24.2,3.6486490248240933,2.5540543173768655,0,0.20833333333333334,0.77272727,0.43055556,0,91.55714053199405,1.8243245124120466,,3.1529715463834758,4.713361078999373,0.6789761781692505,"Connor Overton",18376,656818
"Hayden Wesneski","CHC",2,1,0,4,4,24.1,8.136986726577275,1.8493151651311988,0.36986303302623974,0.2537313432835821,0.81300813,0.48484848,0.03846154,93.27516526442308,1.8493151651311988,,2.8247597537539106,3.872277801763681,0.6777076721191406,"Hayden Wesneski",27581,669713
"Tylor Megill","NYM",4,2,0,9,9,41.1,10.233871282573554,2.3951613640065768,1.3064516530944963,0.30275229357798167,0.657277,0.42857143,0.16216216,95.83865973121762,5.008064670195569,,3.5963019842907995,3.0343745786116916,0.6774709224700928,"Tylor Megill",21318,656731
"Dylan Bundy","MIN",8,8,0,29,29,140,6.042857142857143,1.8,1.542857142857143,0.28475336322869954,0.69407008,0.34047109,0.11214953,89.06146650784753,4.885714285714286,4.31,4.662431001663208,4.696709947713784,0.6737152934074402,"Dylan Bundy",12917,605164
"Eduardo Rodriguez","DET",5,5,0,17,17,91,7.120879717890118,3.3626376445592228,1.1868132863150198,0.2767527675276753,0.69679849,0.43369176,0.11538462,92.03950132366482,4.054945394909651,4.2,4.431112430902119,4.408677462116406,0.6574133634567261,"Eduardo Rodriguez",13164,593958
"Ryan Yarbrough","TBR",0,4,0,9,9,40.1,7.36363729223296,2.4545457640776536,0.6694215720211782,0.30327868852459017,0.65055762,0.31451613,0.05660377,86.766142578125,4.462810480141188,,3.7818525736843864,4.7601893518464315,0.6515624523162842,"Ryan Yarbrough",16502,642232
"Brad Keller","KCR",6,13,0,22,22,122.1,6.106267283853527,3.4577658113387444,1.1771117655621257,0.2924281984334204,0.67270375,0.50753769,0.13445378,94.4249942555147,4.9291555182914015,,4.657390193963498,4.39715006655797,0.6357092261314392,"Brad Keller",15734,641745
"Domingo Germán","NYY",2,5,0,14,14,70.2,7.132075728365186,2.29245291268881,1.4009434466431616,0.2623762376237624,0.77903683,0.40566038,0.125,92.71657462284483,3.6933963593319716,,4.4850725604953965,4.304966528754344,0.6206550002098083,"Domingo German",17149,593334
"Kris Bubic","KCR",3,13,0,27,27,128,7.593750452622798,4.429687764029966,1.1953125712461812,0.35294117647058826,0.68617558,0.40942928,0.12686567,91.9087417400881,5.554687831085195,,4.72180609758944,4.5450053068201575,0.5945387482643127,"Kris Bubic",21455,663460
"Davis Martin","CHW",2,6,0,9,9,44.1,6.902255837067793,3.0451128692946146,1.0150376230982048,0.31386861313868614,0.62068966,0.35460993,0.09433962,94.19200488583591,5.4812031647303066,,4.195137799634626,4.498737321345252,0.5944393873214722,"Davis Martin",21448,663436
"Ryan Feltner","COL",4,9,0,19,19,94,7.8510644670092375,3.159574724528108,1.5319150179530219,0.2996389891696751,0.62827225,0.40753425,0.13675214,94.47557043650794,6.031915383190023,,4.793282201917218,4.42310366403302,0.5890082716941833,"Ryan Feltner",21446,663372
"Steven Matz","STL",4,3,0,10,10,42.2,10.757813141215632,1.8984376131556995,1.687500100582844,0.33620689655172414,0.66239316,0.37096774,0.18181818,,5.695312839467099,,3.932743550557646,3.021874444097635,0.5569244027137756,"Steven Matz",13361,571927
"Andre Pallante","STL",3,3,0,10,10,54.1,6.6257670262288055,2.6503068104915224,0.9938650539343209,0.3333333333333333,0.77586207,0.61403509,0.19354839,95.26718369829683,3.9754602157372836,,4.014271513566574,3.4233166197862657,0.5566694736480713,"Andre Pallante",26108,669467
"Joey Wentz","DET",2,2,0,7,7,32.2,7.438776089319975,3.581632931894803,0.5510204510607389,0.22826086956521738,0.70175439,0.3655914,0.05,92.5821075936482,3.030612480834064,3.62,3.5410024635993382,4.55778140474634,0.5417258739471436,"Joey Wentz",19962,666214
"Johan Oviedo","- - -",2,3,0,8,8,35.2,8.32710295217466,4.794392608827834,0.5046729061924036,0.2815533980582524,0.75697211,0.53333333,0.05882353,96.51907435825893,3.5327103433468245,,3.841402977274458,4.523624290405136,0.5373405609279871,"Johan Oviedo",22487,670912
"Drey Jameson","ARI",3,0,0,4,4,24.1,8.876712792629753,2.5890412311836783,0.7397260660524795,0.28125,0.95238095,0.56060606,0.14285714,95.59940655048077,1.479452132104959,4.49,3.19462278678015,2.9778490078667685,0.5243428349494934,"Drey Jameson",26260,686753
"Chad Kuhl","COL",6,11,0,27,27,137,7.226277372262774,3.81021897810219,1.6423357664233578,0.31026252983293556,0.69398907,0.36590909,0.14285714,93.55914938038794,5.7153284671532845,5.31,5.2584164031230625,4.777136444675661,0.5055223107337952,"Chad Kuhl",14975,641771
"Wade Miley","CHC",1,2,0,8,8,35,7.2,3.6,0.7714285714285715,0.26666666666666666,0.63084112,0.54205607,0.09090909,89.19085165895062,3.342857142857143,,3.998145287377494,4.279636439681053,0.5049874186515808,"Wade Miley",8779,489119
"Chris Archer","MIN",2,8,0,25,25,102.2,7.363636546039248,4.207792312022428,1.051948078005607,0.25862068965517243,0.67656766,0.43666667,0.10810811,93.1502739288522,4.55844167135763,4.81,4.485807659059417,4.566856399762253,0.48281314969062805,"Chris Archer",6345,502042
"Aaron Ashby","MIL",2,8,0,19,19,88,10.534091822372075,4.193182181720923,1.5340910420930205,0.3130434782608696,0.68468468,0.54771784,0.21126761,95.87441184303977,4.806818598558131,,4.5215220329190196,3.500001804367428,0.48126840591430664,"Aaron Ashby",23550,676879
"Daulton Jefferies","OAK",1,7,0,8,8,39.1,6.406779868134963,1.8305085337528466,0.9152542668764233,0.3230769230769231,0.5952381,0.46616541,0.08,92.77804522447182,5.720339167977645,3.75,3.7734479721850693,4.333239605483237,0.47326233983039856,"Daulton Jefferies",19345,641726
"Clarke Schmidt","NYY",0,2,0,3,3,11.2,10.800000588553324,1.5428572269361893,0,0.40625,0.625,0.46666667,0,94.81996278505068,4.628571680808568,,1.483859484341675,2.752747614026294,0.4611031115055084,"Clarke Schmidt",19899,657376
"Zach Davies","ARI",2,5,0,27,27,134.1,6.8337471570091965,3.4838710996517475,1.4069479440901287,0.25699745547073793,0.75034106,0.42857143,0.13043478,,4.086848789976089,4.56,4.832034044440032,4.574015230978032,0.44198665022850037,"Zach Davies",13183,605200
"Chris Flexen","SEA",7,9,0,22,22,121,6.1735537190082646,3.272727272727273,1.2644628099173554,0.27925531914893614,0.79056865,0.33247423,0.0960452,91.79980842911877,4.016528925619835,,4.707472323977258,5.046525088445215,0.4404500722885132,"Chris Flexen",13896,623167
"Hunter Brown","HOU",2,0,0,2,2,12,8.25,2.25,0,0.26666666666666666,0.81818182,0.63333333,0,96.62495888157895,1.5,,2.029097668329875,2.892646487305562,0.4396127164363861,"Hunter Brown",25880,686613
"Kutter Crawford","BOS",1,5,0,12,12,61.1,8.070652341234215,2.934782669539714,1.467391334769857,0.313953488372093,0.66666667,0.32222222,0.12345679,94.17324716713881,5.429347938648472,,4.514604943776627,4.350092794506561,0.42928627133369446,"Kutter Crawford",20531,676710
"Josh Winder","MIN",4,5,0,11,11,53,6.962264150943396,2.207547169811321,1.3584905660377358,0.2848101265822785,0.71428571,0.3253012,0.1038961,94.2747218919837,4.415094339622642,,4.489789492229246,4.6782507017535995,0.38804012537002563,"Josh Winder",24606,680739
"JP Sears","- - -",5,3,0,11,11,52.2,6.151898808441872,3.24683548223321,1.1962025460859196,0.30864197530864196,0.75892857,0.38323353,0.1,93.1559618340164,4.2721519503068555,,4.612431019770948,4.852162508938663,0.3846742957830429,"JP Sears",23429,676664
"Javier Assad","CHC",2,2,0,8,8,36.2,6.872727749406832,4.909091249576308,0.9818182499152617,0.26605504587155965,0.84388186,0.38053097,0.08695652,93.02406225737577,2.9454547497457853,,4.639703834864727,5.078712753915822,0.3716798424720764,"Javier Assad",21741,665871
"James Kaprielian","OAK",5,9,0,26,26,134,6.582089552238806,3.962686567164179,1.0746268656716418,0.2631578947368421,0.7195572,0.37712895,0.08938547,94.02814373846863,4.231343283582089,4.62,4.6348190613647,5.060088638294099,0.3684238791465759,"James Kaprielian",18331,621076
"Kyle Hendricks","CHC",4,6,0,16,16,84.1,7.043478685671761,2.561264976607913,1.6007906103799456,0.28225806451612906,0.73626374,0.36153846,0.13513514,87.06549331621812,4.802371831139837,5.07,4.819940986068484,4.456158400958756,0.36255544424057007,"Kyle Hendricks",12049,543294
"Madison Bumgarner","ARI",7,15,0,30,30,158.2,6.352941583773931,2.7794119429010946,1.418067317806681,0.3061630218687873,0.69306931,0.36923077,0.1146789,90.9571569683908,4.878151573254983,5.53,4.845624390093596,4.8312579820060195,0.3617549240589142,"Madison Bumgarner",5524,518516
"Alex Faedo","DET",1,5,0,12,12,53.2,7.3788823372447485,4.192546782525425,1.1739130991071192,0.33532934131736525,0.69444444,0.31213873,0.09210526,92.80758015219561,5.534161752933562,5.53,4.621747843372361,5.022519440640322,0.35298627614974976,"Alex Faedo",19874,656412
"Tanner Houck","BOS",1,2,0,4,4,16.2,7.020001071167155,3.7800005767823146,0,0.3191489361702128,0.66666667,0.45652174,0,95.34837239583334,4.320000659179788,,3.172431010818483,4.149474966516051,0.3509475290775299,"Tanner Houck",19879,656557
"Erick Fedde","WSN",6,13,0,27,27,127,6.661417723012472,4.110236467390674,1.4881890657793821,0.32,0.69256757,0.41866029,0.1409396,,5.81102397113854,5.45,5.1518012029164355,4.739006226856704,0.34940409660339355,"Erick Fedde",17425,607200
"John Brebbia","SFG",0,0,0,11,11,11,5.7272727272727275,0.8181818181818182,0,0.29411764705882354,0.91666667,0.41176471,0,94.45232325424382,0.8181818181818182,,2.3851582743904807,4.4038438252427365,0.33599069714546204,"John Brebbia",12777,605154
"John Means","BAL",0,0,0,2,2,8,7.875,2.25,0,0.32,0.7,0.4,0,92.27661561129386,3.375,4.31,2.112431001663208,3.777846581116319,0.332864373922348,"John Means",16269,607644
"Edward Cabrera","MIA",6,4,0,14,14,71.2,9.418604985387224,4.144186193570379,1.25581399805163,0.2073170731707317,0.86111111,0.45294118,0.15384615,96.04056068022088,3.013953595323912,4.05,4.591500821590683,4.120207938689257,0.31633812189102173,"Edward Cabrera",21690,665795
"Luis L. Ortiz","PIT",0,2,0,4,4,16,9.562501139938968,5.625000670552334,0.5625000670552334,0.17073170731707318,0.54216867,0.43902439,0.05882353,98.4774510838964,4.500000536441867,2.96,3.6749310687184416,4.435323651070017,0.31446757912635803,"Luis L. Ortiz",27646,682847
"Mike Clevinger","SDP",7,7,0,22,22,112.1,7.1305641210794475,2.804154429637985,1.6023739597931344,0.2398753894080997,0.77192982,0.3480826,0.12658228,93.5376814516129,4.246290993451806,,5.044181830969375,4.811823059250475,0.3140871226787567,"Mike Clevinger",12808,605182
"Ryne Nelson","ARI",1,1,0,3,3,18.1,7.854545999322093,2.9454547497457853,0.9818182499152617,0.15555555555555556,0.90163934,0.23404255,0.06896552,94.4515047940341,1.4727273748728926,2.24,3.766976501606716,4.690469986465297,0.3005962073802948,"Ryne Nelson",26253,669194
"Ken Waldichuk","OAK",2,2,0,7,7,34.2,8.567308320801684,2.5961540366065714,1.2980770183032857,0.2872340425531915,0.69230769,0.35353535,0.11627907,94.09234563821752,4.932692669552486,4.59,4.2951233961173125,4.256350827028968,0.28976407647132874,"Ken Waldichuk",27681,686610
"J.P. Feyereisen","TBR",0,0,0,2,2,4,11.25,0,0,0,1,0.14285714,0,93.001923828125,0,,0.6124310016632082,2.832985107600689,0.28849804401397705,"J.P. Feyereisen",16610,656420
"Dustin May","LAD",2,3,0,6,6,30,8.7,4.2,0.9,0.23684210526315788,0.6424581,0.51282051,0.13043478,98.09985795454546,4.5,3.67,4.379097668329875,4.21404754469792,0.27274954319000244,"Dustin May",19716,669160
"Chase Anderson","CIN",2,3,0,7,7,22.1,9.268657244136142,5.238806268424775,0.8059701951422731,0.24528301886792453,0.56737589,0.50909091,0.125,92.00480028609155,6.0447764635670485,,4.366162416328966,4.262546461026517,0.26374679803848267,"Chase Anderson",6895,502624
"Cole Ragans","TEX",0,3,0,9,9,40,6.075,3.6,1.35,0.296,0.6916996,0.36153846,0.11764706,92.08810833001593,4.95,4.78,4.912431001663208,4.849901991710067,0.258415549993515,"Cole Ragans",21846,666142
"Austin Davis","BOS",0,0,0,3,3,6.1,11.368421623251143,2.8421054058127857,0,0.08333333333333333,1,0.66666667,0,94.25264308763587,0,,1.5334835539894387,2.468453750787171,0.24994204938411713,"Austin Davis",17117,656354
"Aaron Sanchez","- - -",3,4,0,10,10,44,6.136363902367847,2.454545560947139,1.2272727804735695,0.3825503355704698,0.60906516,0.51333333,0.13953488,92.599853515625,7.159091219429156,,4.61243106668646,4.286428424604803,0.23333917558193207,"Aaron Sanchez",11490,592717
"Dillon Peters","PIT",0,1,0,4,4,9,6.000000635782945,3.0000003178914727,0,0.25,0.5,0.39285714,0,93.2899757667824,5.000000529819121,,2.7790976330086004,4.259467193832524,0.22585836052894592,"Dillon Peters",18790,596071
"Luis Cessa","CIN",1,3,0,10,10,44,6.340909090909091,2.659090909090909,1.6363636363636365,0.2578125,0.75342466,0.43703704,0.15384615,93.27391067976804,4.295454545454546,,5.021521910754117,4.407413024523041,0.22363804280757904,"Luis Cessa",13345,570666
"Trevor Richards","TOR",0,1,0,4,4,4.1,14.538462604996798,2.076923229285257,0,0.45454545454545453,0.83333333,0.18181818,0,93.34375,2.076923229285257,,0.5739692769812272,1.9404642116497637,0.22077439725399017,"Trevor Richards",19309,670950
"Jalen Beeks","TBR",0,0,0,7,7,12.2,9.94736892034475,3.5526317572659822,0.7105263514531964,0.35294117647058826,0.86021505,0.34285714,0.08333333,95.47016697303921,2.8421054058127857,,3.5861152359653397,3.9622546901739875,0.21235664188861847,"Jalen Beeks",17192,656222
"Louie Varland","MIN",1,2,0,5,5,26,7.269230769230769,2.076923076923077,1.3846153846153846,0.2972972972972973,0.80291971,0.35897436,0.125,93.79177902918782,3.8076923076923075,4.56,4.304738693970901,4.126731806534988,0.20966847240924835,"Louie Varland",27691,686973
"Mike Baumann","BAL",0,1,0,4,4,18.1,4.909091249576308,1.4727273748728926,0.9818182499152617,0.375,0.6870229,0.56060606,0.10526316,95.69929584703948,5.400000374533939,,3.930612876592593,4.046632085105364,0.20213231444358826,"Mike Baumann",20206,657508
"Konnor Pilkington","CLE",1,2,0,11,11,51,7.764706463137343,4.94117684017831,1.0588236086096376,0.2980132450331126,0.70247934,0.39102564,0.09836066,92.1626826471843,4.411765035873491,,4.681058569973782,4.922284737849515,0.20067715644836426,"Konnor Pilkington",21453,663455
"Taylor Hearn","TEX",4,5,0,13,13,59,8.237288668182416,4.271186716835327,1.3728814446970694,0.358695652173913,0.68522484,0.37696335,0.12676056,94.45437330163044,6.254237692508871,,4.841244672763222,4.63965529839099,0.18942390382289886,"Taylor Hearn",18325,621368
"Austin Pruitt","OAK",0,0,0,1,1,5,3.6,0,0,0,1,0.6,0,91.4498046875,0,,2.3124310016632084,4.088874286413193,0.17519418895244598,"Austin Pruitt",15290,643493
"Chris Sale","BOS",0,1,0,2,2,5.2,7.94117736156434,1.588235472312868,0,0.2777777777777778,0.57142857,0.5,0,94.94681693412163,3.176470944625736,4.08,2.4065485695241557,3.1902736360219097,0.16140204668045044,"Chris Sale",10603,519242
"Touki Toussaint","LAA",0,1,0,2,2,7.2,10.565218267458896,7.043478844972598,0,0.29411764705882354,0.66666667,0.5,0,93.12131911057692,4.695652563315065,,3.5037353819394634,4.662285446331144,0.1584005355834961,"Touki Toussaint",16929,657053
"Luis Gil","NYY",0,0,0,1,1,4,11.25,4.5,0,0.4166666666666667,0.42857143,0.41666667,0,97.17956792091837,9,3.49,2.112431001663208,3.2227080546319486,0.15795044600963593,"Luis Gil",21052,661563
"Jake Woodford","STL",1,0,0,1,1,5.1,1.687500100582844,1.687500100582844,0,0.21052631578947367,0.8,0.47368421,0,92.42808131167763,1.687500100582844,,3.29993101283908,4.9653466915587,0.14931359887123108,"Jake Woodford",18674,663765
"Bryan Baker","BAL",0,1,0,2,2,3.2,9.818183520608992,2.454545880152248,0,0.3333333333333333,0.4,0.11111111,0,96.14565805288461,7.363637640456744,,2.5669763616293753,4.989399442688931,0.14810875058174133,"Bryan Baker",19804,641329
"Janson Junk","LAA",1,1,0,2,2,7.1,12.272727804735695,3.681818341420709,1.2272727804735695,0.42105263157894735,0.56603774,0.55,0.2,92.62882874503968,7.363636682841418,,3.3851582862128904,2.621773755819917,0.1452355533838272,"Janson Junk",23301,676083
"Beau Brieske","DET",3,6,0,15,15,81.2,5.951020593480343,2.75510212661127,1.542857190902311,0.24081632653061225,0.75566751,0.375,0.125,94.39280171506734,4.18775523244913,5.56,4.973655549418377,4.775305011527362,0.14365342259407043,"Beau Brieske",26079,689225
"Sam Long","SFG",0,2,0,6,6,12.1,5.837837988308004,0,1.459459497077001,0.2926829268292683,0.71428571,0.38095238,0.1,94.59941198470744,2.918918994154002,,3.9232418333726535,4.2157327662494195,0.14321815967559814,"Sam Long",25379,669674
"Jimmy Herget","LAA",0,0,0,1,1,3,6,0,0,0.125,0,0.75,0,91.27279663085938,3,,1.7790976683298754,2.272554136315982,0.14079409837722778,"Jimmy Herget",17556,623474
"Nick Nelson","PHI",0,1,0,2,2,4,15.75,6.75,0,0.5555555555555556,0.66666667,0.66666667,0,96.60436072716347,6.75,,2.612431001663208,3.7227080546319486,0.13796548545360565,"Nick Nelson",20153,656793
